id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
RFX4	RFX4	2.21794E+00	1.27E-12	DNA binding protein	BrainSpLMD|5992;Eurexp|euxassay_005798|ventricular layer;BrainSpMouseDev|46978	OMIM|603958
LIX1	LIX1	2.21399E+00	8.54E-13	Unclassified	BrainSpLMD|167410	OMIM|610466
LRRTM3	LRRTM3	2.21172E+00	2.45E-12	Integral membrane protein	BrainSpLMD|347731;Eurexp|euxassay_006601|lip, mandible, mantle layer, marginal layer, maxilla, mesenchyme, midgut, palatal shelf, stomach, trigeminal V, ventral grey horn, ventricular layer, vestibulocochlear VIII, vibrissa	OMIM|610869
APCDD1	APCDD1	2.20969E+00	1.41E-06	Unclassified	BrainSpLMD|147495	OMIM|607479;HPO|147495|Alopecia, Autosomal dominant inheritance, Autosomal recessive inheritance, Hypotrichosis, Hypotrichosis of the scalp, Sparse and thin eyebrow, Sparse body hair, Sparse eyelashes
NRBP2	NRBP2	2.20833E+00	0.003657295	Unclassified	BrainSpLMD|340371	OMIM|615563
MAP3K1	MAP3K1	2.20717E+00	7.08E-12	Serine/threonine kinase	Eurexp|euxassay_011095|calyces, incisor, larynx, mantle layer, molar, naris, olfactory, oral epithelium, pelvis, pharyngo-tympanic tube, renal/urinary system, sublingual gland primordium, submandibular gland primordium, thyroid, vibrissa	OMIM|600982;COSMIC||luminal A breast, 46, XY sex reversal 6;HPO|4214|Abnormal sex determination, Abnormality of the labia, Abnormality of the scrotum, Ambiguous genitalia, Autosomal dominant inheritance, Azoospermia, Chordee, Clitoral hypertrophy, Cryptorchidism, Decreased fertility in females, Decreased serum estradiol, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Dysgerminoma, Elevated circulating follicle stimulating hormone level, Elevated circulating luteinizing hormone level, Female external genitalia in individual with 46,XY karyotype, Gonadal dysgenesis, Gonadoblastoma, Gynecomastia, Hypergonadotropic hypogonadism, Hypogonadotrophic hypogonadism, Hypoplasia of the vagina, Hypospadias, Male infertility, Male pseudohermaphroditism, Micropenis, Osteoporosis, Polycystic ovaries, Primary amenorrhea, Sex reversal, Sparse axillary hair, Sparse pubic hair, Streak ovary, Testicular dysgenesis, Urogenital sinus anomaly, Vanishing testis
MT1E	MT1E	2.20503E+00	1.68E-14	Transport/cargo protein	BrainSpLMD|4493	OMIM|156351
GABBR1	GABBR1	2.20142E+00	3.45E-14	G protein coupled receptor	BrainSpLMD|2550;Eurexp|euxassay_009799|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, midgut, neural retina, olfactory, spinal cord, stomach, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|33684	OMIM|603540
PRCP	PRCP	2.19906E+00	5.55E-10	Carboxypeptidase	BrainSpLMD|5547;Eurexp|euxassay_006670|axial muscle, basioccipital bone, lobe, lung, mandible, maxilla, meninges, mesenchyme, orbito-sphenoid, rib, skeletal muscle, thymus primordium	OMIM|176785
PON2	PON2	2.19841E+00	0	Enzyme: Esterase	BrainSpLMD|5445	OMIM|602447;HPO|5445|Amyotrophic lateral sclerosis, Anxiety, Depressivity, Dyspnea, Emotional lability, Fatigable weakness of respiratory muscles, Fatigable weakness of swallowing muscles, Fatigue, Generalized muscle weakness, Muscle cramps, Neurodegeneration, Pain, Paralysis, Respiratory failure, Skeletal muscle atrophy, Spasticity, Xerostomia
PAQR8	PAQR8	2.19489E+00	3.49E-10	Integral membrane protein	BrainSpLMD|85315	OMIM|607780
METTL7A	METTL7A	2.18169E+00	8.15E-10	Enzyme: Methyltransferase	BrainSpLMD|25840	
PRNP	PRNP	2.17759E+00	8.94E-12	Membrane bound ligand	BrainSpLMD|5621;Eurexp|euxassay_007857|cervical, cervico-thoracic, dorsal root ganglion, glossopharyngeal IX, incisor, mantle layer, metanephros, neural retina, olfactory, thoracic, tongue, trachea, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa, vomeronasal organ;BrainSpMouseDev|18885	OMIM|176640;HPO|5621|Abdominal symptom, Adult onset, Aggressive behavior, Akinetic mutism, Anxiety, Apathy, Aphasia, Apnea, Apraxia, Areflexia, Astrocytosis, Ataxia, Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Babinski sign, Basal ganglia gliosis, Bradykinesia, Central nervous system degeneration, Cerebellar atrophy, Childhood onset, Chorea, Clumsiness, Confusion, Constipation, Deficit in phonologic short-term memory, Delusions, Dementia, Depressivity, Diffuse spongiform leukoencephalopathy, Diplopia, Dysarthria, Dysautonomia, Dysmetria, Dysphagia, EEG with persistent abnormal rhythmic activity, Emotional lability, Encephalopathy, Extrapyramidal muscular rigidity, Fever, Focal T2 hyperintense basal ganglia lesion, Gait ataxia, Gliosis, Global brain atrophy, Hallucinations, Hemiparesis, Hyperhidrosis, Hyperreflexia, Hypersomnia, Impaired smooth pursuit, Incoordination, Insomnia, Irritability, Jaw pain, Limb ataxia, Loss of facial expression, Lower limb muscle weakness, Memory impairment, Muscle weakness, Myoclonus, Neurofibrillary tangles, Neuronal loss in central nervous system, Parkinsonism, Perseveration, Personality changes, Phenotypic variability, Poor visual behavior for age, Progressive cerebellar ataxia, Progressive extrapyramidal muscular rigidity, Progressive forgetfulness, Psychosis, Rapidly progressive, Restlessness, Rigidity, Seizures, Senile plaques, Short attention span, Sleep disturbance, Slurred speech, Spastic dysarthria, Spastic hemiparesis, Spasticity, Specific learning disability, Stroke-like episode, Supranuclear gaze palsy, Tremor, Truncal ataxia, Unsteady gait, Urinary retention, Visual impairment, Weight loss
SLC25A18	SLC25A18	2.17757E+00	6.66E-16	Membrane transport protein	BrainSpLMD|83733	OMIM|609303
SERPINE2	SERPINE2	2.16212E+00	0	Protease inhibitor	BrainSpLMD|5270;Eurexp|euxassay_007870|axial skeleton, dorsal root ganglion, glossopharyngeal IX, incisor, lip, lung, mandible, mantle layer, marginal layer, maxilla, mesenchyme, metatarsus, nasal septum, penis, phalanx, skeletal muscle, sternum, thymus primordium, trigeminal V, turbinate bones, vagus X, ventral grey horn, ventricular layer, vibrissa	OMIM|177010
SASH1	SASH1	2.14206E+00	9.45E-13	Adapter molecule	BrainSpLMD|23328	OMIM|607955
MLC1	MLC1	2.12188E+00	0	Membrane transport protein	BrainSpLMD|23209;Eurexp|euxassay_010374|ventricular layer	OMIM|605908;HPO|23209|Ataxia, Autosomal recessive inheritance, Diffuse spongiform leukoencephalopathy, Diffuse swelling of cerebral white matter, Infantile onset, Intellectual disability, mild, Macrocephaly, Megalencephaly, Motor delay, Seizures, Spasticity
PDGFRA	PDGFRA	2.11959E+00	6.13E-10	Receptor tyrosine kinase	BrainSpLMD|5156;BrainSpMouseDev|18361	OMIM|173490;COSMIC||GIST, idiopathic hypereosinophilic syndrome, paediatric glioblastoma, GIST;HPO|5156|Abnormality of the nervous system, Autosomal dominant inheritance, Constipation, Dysphagia, Endocardial fibrosis, Eosinophilia, Fatigue, Gastrointestinal hemorrhage, Gastrointestinal stroma tumor, Hepatomegaly, Hyperpigmentation of the skin, Intestinal obstruction, Large hands, Myalgia, Myeloproliferative disorder, Nausea and vomiting, Neoplasm of the stomach, Neurofibromas, Pruritus, Pulmonary infiltrates, Restrictive cardiomyopathy, Sarcoma, Somatic mutation, Splenomegaly, Sporadic, Urticaria, Venous thrombosis
NDRG2	NDRG2	2.11118E+00	1.63E-13	Enzyme: Hydrolase	BrainSpLMD|57447;Eurexp|euxassay_018237|anterior, choroid plexus, cricoid, dorsal root ganglion, facial VII, femur, glossopharyngeal IX, humerus, mantle layer, naris, nasal septum, otic capsule, phalanx, rectum, rib, sternum, thyroid, trigeminal V, turbinate bones, vagus X, ventricle, ventricular layer, vestibulocochlear VIII	OMIM|605272
RP11.263K19.4	RP11.263K19.4	2.10732E+00	1.03E-07			
SLC7A11	SLC7A11	2.10241E+00	1.86E-12	Membrane transport protein	BrainSpLMD|23657;Eurexp|euxassay_012149|choroid invagination, lens, meninges, olfactory, ventricular layer	OMIM|607933
DUSP6	DUSP6	2.10064E+00	2.74E-11	Dual specificity phosphatase	BrainSpLMD|1848;Eurexp|euxassay_018723|cochlea, cornea, hindgut, incisor, intrinsic, metanephros, midgut, molar, naris, pituitary, primary choana, submandibular gland primordium, tongue, tooth, turbinate bones, vertebral axis muscle system, vibrissa;BrainSpMouseDev|43446	OMIM|602748;HPO|1848|Abnormality of body height, Abnormality of the voice, Absence of pubertal development, Absence of secondary sex characteristics, Anosmia, Anterior hypopituitarism, Anxiety, Autosomal dominant inheritance, Autosomal recessive inheritance, Breast hypoplasia, Cryptorchidism, Decreased fertility, Decreased testicular size, Decreased testosterone in males, Delayed puberty, Delayed skeletal maturation, Depressivity, Erectile abnormalities, Eunuchoid habitus, Female hypogonadism, Gynecomastia, Hypogonadotrophic hypogonadism, Hypoplasia of the ovary, Hypoplasia of the uterus, Hyposmia, Hypothalamic gonadotropin-releasing hormone deficiency, Impotence, Increased female libido, Male hypogonadism, Micropenis, Non-obstructive azoospermia, Osteopenia, Osteoporosis, Primary amenorrhea, Reduced bone mineral density, Secondary amenorrhea, Sparse axillary hair, Sparse body hair, Sparse pubic hair, Wide intermamillary distance
ZIC1	ZIC1	2.10037E+00	5.62E-07	Transcription factor	BrainSpLMD|7545;Eurexp|euxassay_010449|dorsal grey horn, mantle layer, marginal layer, meninges, neural retina, ventricular layer;BrainSpMouseDev|22528	OMIM|600470;HPO|7545|Agenesis of corpus callosum, Arnold-Chiari malformation, Autosomal dominant inheritance, Brachycephaly, Broad forehead, Cerebellar atrophy, Coronal craniosynostosis, Craniosynostosis, Facial asymmetry, Frontal bossing, Generalized hypotonia, Global developmental delay, Hearing impairment, Hypertelorism, Increased intracranial pressure, Intellectual disability, moderate, Intellectual disability, severe, Oxycephaly, Papilledema, Plagiocephaly, Proptosis, Sagittal craniosynostosis, Strabismus, Underdeveloped supraorbital ridges, Visual field defect
SLC6A1	SLC6A1	2.09519E+00	2.07E-11	Membrane transport protein	BrainSpLMD|6529;Eurexp|euxassay_018302|brain, glossopharyngeal IX, marginal layer, neural retina, spinal cord, vestibulocochlear VIII;BrainSpMouseDev|87401	SFARI||Autism, 2 - Strong candidate;OMIM|137165;HPO|6529|Abnormal brain FDG positron emission tomography, Absence seizures, Ataxia, Atonic seizures, Autosomal dominant inheritance, Developmental regression, Dysarthria, EEG with abnormally slow frequencies, EEG with spike-wave complexes (>3.5 Hz), Epileptic encephalopathy, Eyelid myoclonus, Intellectual disability, Mental deterioration, Myoclonic atonic seizures, Status epilepticus
BRINP3	BRINP3	2.09335E+00	6.34E-08	Unclassified	BrainSpLMD|339479;Eurexp|euxassay_002098|mantle layer, olfactory, spinal cord, submandibular gland primordium	
ARHGEF6	ARHGEF6	2.09029E+00	1.22E-10	Guanine nucleotide exchange factor	BrainSpLMD|9459	OMIM|300267;HPO|9459|Intellectual disability, X-linked recessive inheritance
MAML2	MAML2	2.08385E+00	0.000579025	Transcription regulatory protein	BrainSpLMD|84441	OMIM|607537;COSMIC||salivary gland mucoepidermoid
GLUL	GLUL	2.08323E+00	9.75E-14	Enzyme: Aminotransferase	BrainSpLMD|2752;BrainSpMouseDev|14421	OMIM|138290;HPO|2752|Apnea, Autosomal recessive inheritance, Bradycardia, Brain atrophy, CNS hypomyelination, Depressed nasal bridge, Encephalopathy, Generalized hypotonia, Hyperammonemia, Hyperreflexia, Hypoplasia of the corpus callosum, Low-set ears, Periventricular cysts, Respiratory insufficiency, Seizures, Severe global developmental delay, Skin rash, Subependymal cysts, Ventriculomegaly, Wide nasal bridge
EEPD1	EEPD1	2.07896E+00	6.90E-07	DNA binding protein	BrainSpLMD|80820;Eurexp|euxassay_002552|dorsal root ganglion, facial VII, orbito-sphenoid, trigeminal V	OMIM|617192
KAT2B	KAT2B	2.07776E+00	7.45E-11	Transcription regulatory protein	BrainSpLMD|8850	SFARI||Autism, 2 - Strong candidate;OMIM|602303
PEA15	PEA15	2.06988E+00	1.73E-11	Transport/cargo protein	BrainSpLMD|8682;Eurexp|euxassay_011580|neural retina, ventral grey horn, ventricular layer	OMIM|603434
PPAP2B	PPAP2B	2.06697E+00	3.33E-16			
CADM4	CADM4	2.06323E+00	6.31E-05	Unclassified	BrainSpLMD|199731	OMIM|609744
FAM107A	FAM107A	2.06295E+00	2.99E-12	Unclassified	BrainSpLMD|11170;Eurexp|euxassay_005179|inner ear, olfactory	OMIM|608295
STON2	STON2	2.05663E+00	5.11E-15	Unclassified	BrainSpLMD|85439	OMIM|608467
HEY1	HEY1	2.05514E+00	1.40E-10	Transcription factor	BrainSpLMD|23462;Eurexp|euxassay_005307|calyces, mandible, maxilla, olfactory, orbito-sphenoid, pituitary, respiratory, thymus primordium, ventricular layer;BrainSpMouseDev|14989	OMIM|602953;COSMIC||mesenchymal chondrosarcoma
ALDH5A1	ALDH5A1	2.02534E+00	0.001795045	Enzyme: Dehydrogenase	BrainSpLMD|7915	SFARI||Autism, No category;OMIM|610045;HPO|7915|Abnormality of eye movement, Abnormality of metabolism/homeostasis, Absence seizures, Aggressive behavior, Anxiety, Ataxia, Autism, Autosomal recessive inheritance, Behavioral abnormality, Delayed speech and language development, EEG abnormality, Generalized hypotonia, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Global developmental delay, Hallucinations, Hyperactivity, Hyperkinesis, Hyporeflexia, Infantile onset, Intellectual disability, Motor delay, Muscular hypotonia, Phenotypic variability, Psychosis, Self-injurious behavior, Status epilepticus
ZC3HAV1	ZC3HAV1	2.02287E+00	2.73E-05	-	BrainSpLMD|56829;Eurexp|euxassay_012472|lobe, thymus primordium	OMIM|607312
MCC	MCC	2.02083E+00	1.05E-07	Unclassified;Cell cycle control protein	BrainSpLMD|4163;Eurexp|euxassay_016045|mantle layer, pineal primordium, stomach, submandibular gland primordium, ventricular layer	SFARI||Autism, No category;OMIM|159350
ACOT2	ACOT2	2.01861E+00	0.001125524	Enzyme: Hydrolase	BrainSpLMD|10965	OMIM|609972
ARHGAP31	ARHGAP31	2.01645E+00	2.21E-07			OMIM|610911;HPO|57514|Abnormal pulmonary valve morphology, Abnormality of the metacarpal bones, Absent hand, Absent toe, Alopecia, Aortic valve stenosis, Aplasia cutis congenita, Aplasia cutis congenita on trunk or limbs, Aplasia cutis congenita over posterior parietal area, Atrial septal defect, Autosomal dominant inheritance, Bicuspid aortic valve, Brachydactyly, Calvarial skull defect, Cataract, Cleft palate, Cleft upper lip, Cortical dysplasia, Cutis marmorata, Encephalocele, Esotropia, Failure to thrive, Finger syndactyly, Generalized hypotonia, Global developmental delay, Hydrocephalus, Hypoplasia of the corpus callosum, Hypoplastic left heart, Imperforate hymen, Intellectual disability, Microcephaly, Microphthalmia, Pachygyria, Periventricular leukomalacia, Phenotypic variability, Polymicrogyria, Pulmonary arterial hypertension, Pulmonary artery atresia, Pulmonary artery stenosis, Pulmonic stenosis, Seizures, Short distal phalanx of finger, Small nail, Sparse hair, Split hand, Strabismus, Supernumerary nipple, Talipes, Talipes equinovarus, Tetralogy of Fallot, Toe syndactyly, Ventricular septal defect, Ventriculomegaly
ENHO	ENHO	2.01592E+00	6.25E-11	Unclassified	BrainSpLMD|375704	
RHOJ	RHOJ	1.99393E+00	8.45E-07	GTPase	BrainSpLMD|57381;Eurexp|euxassay_002084|alimentary system, cavities and their linings, gland, integumental system, limb, meninges, mesenchyme, renal/urinary system, reproductive system, respiratory system, tail, vertebral axis muscle system	OMIM|607653
MASP1	MASP1	1.98265E+00	3.34E-07	Serine protease	BrainSpLMD|5648	OMIM|600521;HPO|5648|Abnormality of eye movement, Abnormality of the anterior chamber, Atrial septal defect, Autosomal recessive inheritance, Bilateral cryptorchidism, Blepharophimosis, Broad foot, Caudal appendage, Cleft palate, Cleft upper lip, Clinodactyly of the 5th finger, Conductive hearing impairment, Conjunctival telangiectasia, Coronal craniosynostosis, Craniosynostosis, Dental crowding, Diastasis recti, Downslanted palpebral fissures, Downturned corners of mouth, Epicanthus inversus, Glaucoma, Growth delay, Hearing impairment, Highly arched eyebrow, Hydronephrosis, Hyperlordosis, Hypertelorism, Intellectual disability, Intellectual disability, mild, Lambdoidal craniosynostosis, Large fleshy ears, Limited pronation/supination of forearm, Microcephaly, Omphalocele, Oral cleft, Patent ductus arteriosus, Postnatal growth retardation, Ptosis, Radioulnar synostosis, Sacral dimple, Scoliosis, Short 5th finger, Short foot, Single interphalangeal crease of fifth finger, Skull asymmetry, Spina bifida occulta, Supernumerary nipple, Telecanthus, Underdeveloped supraorbital ridges, Ventricular septal defect, Wide anterior fontanel
RORA	RORA	1.97642E+00	8.27E-10	Nuclear receptor	BrainSpLMD|6095;Eurexp|euxassay_018175|anterior, dorsal grey horn, external, mantle layer, medulla, thymus primordium, vibrissa;BrainSpMouseDev|19646	SFARI||Autism, 5 - Hypothesized but untested;OMIM|600825
TSPAN7	TSPAN7	1.97149E+00	3.66E-13	Cell surface receptor	BrainSpLMD|7102;Eurexp|euxassay_015336|bladder, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, midgut, neural retina, pancreas, thoracic, trigeminal V, vagus X, ventricular layer, vibrissa	SFARI||Autism, 4 - Minimal evidence;OMIM|300096;HPO|7102|Intellectual disability, Intellectual disability, mild, X-linked recessive inheritance
GNG12	GNG12	1.97089E+00	1.99E-07	G protein	BrainSpLMD|55970;Eurexp|euxassay_002072|ventricular layer	OMIM|615405
RASSF4	RASSF4	1.96296E+00	2.87E-06	Unclassified	BrainSpLMD|83937;Eurexp|euxassay_006256|dorsal root ganglion, glossopharyngeal IX, neural retina, olfactory, respiratory, trigeminal V, ventral grey horn, ventricular layer	OMIM|610559
OLIG2	OLIG2	1.95588E+00	1.44E-15	Transcription factor	BrainSpLMD|10215;Eurexp|euxassay_007187|basal plate, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, trigeminal V, vestibulocochlear VIII;BrainSpMouseDev|30397	OMIM|606386;COSMIC||T-ALL
ROBO3	ROBO3	1.94898E+00	3.66E-07	Unclassified	BrainSpLMD|64221;Eurexp|euxassay_013562|mantle layer, marginal layer, ventricular layer;BrainSpMouseDev|19412	OMIM|608630;HPO|64221|Autosomal recessive inheritance, Cognitive impairment, Congenital onset, Horizontal supranuclear gaze palsy, Kyphosis, Nystagmus, Progressive ophthalmoplegia, Scoliosis, Short neck, Thoracolumbar scoliosis
ACTN2	ACTN2	1.94794E+00	2.01E-05	Cytoskeletal associated protein	BrainSpLMD|88	OMIM|102573;HPO|88|Autosomal dominant inheritance, Dilated cardiomyopathy, Endocardial fibroelastosis, Endocardial fibrosis, Phenotypic variability
PARD3	PARD3	1.93757E+00	0.00044684	Adapter molecule	BrainSpLMD|56288;BrainSpMouseDev|60394	OMIM|606745
NTRK2	NTRK2	1.93043E+00	2.57E-09	Receptor tyrosine kinase	BrainSpLMD|4915;BrainSpMouseDev|17979	OMIM|600456;HPO|4915|Autosomal dominant inheritance, Facial asymmetry, Obesity, Polyphagia, Severe global developmental delay, Stereotypy
