id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
LDLR	LDLR	8.23161E-01	8.07E-06	Cell surface receptor	BrainSpLMD|3949;Eurexp|euxassay_010458|adrenal gland, cervical, cervico-thoracic, clavicle, hindgut, incisor, mandible, maxilla, metanephros, midgut, orbito-sphenoid, otic capsule, rib, submandibular gland primordium, thoracic, turbinate, ventral grey horn	OMIM|606945;HPO|3949|Abnormality of internal carotid artery, Angina pectoris, Aortic atherosclerosis, Autosomal dominant inheritance, Cerebral artery atherosclerosis, Corneal arcus, Coronary atherosclerosis, Dyspnea, Heart murmur, Hepatic steatosis, Hypercholesterolemia, Hyperlipidemia, Hypertension, Increased circulating low-density lipoprotein levels, Left ventricular failure, Myocardial infarction, Myocardial steatosis, Peripheral arterial stenosis, Precocious atherosclerosis, Premature arteriosclerosis, Premature coronary artery disease, Renal artery stenosis, Sudden cardiac death, Xanthelasma
FGFR2	FGFR2	8.22925E-01	4.47E-05	Receptor tyrosine kinase	BrainSpLMD|2263;BrainSpMouseDev|13960	OMIM|176943;COSMIC||gastric, NSCLC, endometrial, Crouzon, Pfeiffer, and Apert syndromes;HPO|2263|2-3 finger syndactyly, 2-3 toe syndactyly, Abnormal facial shape, Abnormal heart morphology, Abnormal morphology of the limbic system, Abnormal renal morphology, Abnormality of cardiovascular system morphology, Abnormality of pelvic girdle bone morphology, Abnormality of the antihelix, Abnormality of the cervical spine, Abnormality of the nasolacrimal system, Abnormality of the nasopharynx, Abnormality of the palate, Abnormality of the pancreas, Abnormality of the periosteum, Abnormality of the pinna, Abnormality of the ribs, Absence of Stensen duct, Absent first metatarsal, Absent lacrimal punctum, Absent proximal phalanx of thumb, Absent radius, Absent septum pellucidum, Acanthosis nigricans, Acne, Acrobrachycephaly, Agenesis of corpus callosum, Alacrima, Anomalous tracheal cartilage, Anteriorly placed anus, Anteverted nares, Aplasia of the parotid gland, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the thumb, Aqueductal stenosis, Arachnodactyly, Arachnoid cyst, Arnold-Chiari malformation, Arnold-Chiari type I malformation, Atresia of the external auditory canal, Atrial septal defect, Autosomal dominant inheritance, Autosomal recessive inheritance, Bell-shaped thorax, Bicoronal synostosis, Bifid scrotum, Bifid uvula, Bilateral single transverse palmar creases, Bilateral triphalangeal thumbs, Blepharospasm, Brachycephaly, Brachydactyly, Brachyturricephaly, Breast carcinoma, Broad distal hallux, Broad distal phalanx of the thumb, Broad forehead, Broad hallux, Broad hallux phalanx, Broad metatarsal, Broad thumb, Bronchomalacia, Buphthalmos, Calcaneonavicular fusion, Camptodactyly, Camptodactyly of finger, Carious teeth, Cartilaginous trachea, Cerebellar hypoplasia, Cervical C5/C6 vertebrae fusion, Choanal atresia, Choanal stenosis, Chronic otitis media, Cleft of chin, Cleft palate, Clinodactyly of the 5th finger, Clitoral hypertrophy, Cloverleaf skull, Conductive hearing impairment, Congenital stationary night blindness, Conical incisor, Conjunctivitis, Convex nasal ridge, Corneal perforation, Coronal craniosynostosis, Coronal hypospadias, Craniofacial dysostosis, Craniosynostosis, Cryptorchidism, Cupped ear, Cutaneous finger syndactyly, Dacryocystitis, Decreased calvarial ossification, Delayed cranial suture closure, Delayed eruption of primary teeth, Delayed eruption of teeth, Dental crowding, Dental malocclusion, Depressed nasal bridge, Deviation of the thumb, Dolichocephaly, Downslanted palpebral fissures, Dysgerminoma, Ectopic anus, Elbow ankylosis, Esophageal atresia, External ear malformation, Extramedullary hematopoiesis, Facial asymmetry, Feeding difficulties in infancy, Femoral bowing, Finger syndactyly, Flat face, Flat forehead, Frontal bossing, Fused labia minora, Gingival overgrowth, Global developmental delay, Growth abnormality, Hallux valgus, Hallux varus, Hearing abnormality, Hearing impairment, High forehead, High palate, Hirsutism, Humeroradial synostosis, Hydrocephalus, Hydronephrosis, Hyperextensible skin, Hyperlordosis, Hypertelorism, Hypertension, Hypodontia, Hypoplasia of dental enamel, Hypoplasia of the lacrimal puncta, Hypoplasia of the maxilla, Hypoplasia of the radius, Hypoplasia of the ulna, Hypoplasia of the zygomatic bone, Hypoplastic ischia, Hypoplastic labia majora, Hypoplastic lacrimal duct, Incomplete ossification of pubis, Increased intracranial pressure, Intellectual disability, Intellectual disability, mild, Intellectual disability, moderate, Joint stiffness, Lacrimal gland aplasia, Lacrimal gland hypoplasia, Lambdoidal craniosynostosis, Large fontanelles, Laryngomalacia, Limitation of joint mobility, Limited elbow extension, Long nose, Long philtrum, Low anterior hairline, Low-set ears, Low-set, posteriorly rotated ears, Macrocephaly, Macrotia, Malar flattening, Mandibular prognathia, Megalencephaly, Megalocornea, Melanocytic nevus, Metopic depression, Micrognathia, Microtia, Midface retrusion, Mixed hearing impairment, Morphological abnormality of the semicircular canal, Multiple suture craniosynostosis, Narrow chest, Narrow internal auditory canal, Narrow nose, Narrow palate, Narrow pelvis bone, Nasolacrimal duct obstruction, Natal tooth, Nephrosclerosis, Open bite, Optic atrophy, Osteopenia, Overfolding of the superior helices, Overriding aorta, Oxycephaly, Palmoplantar cutis gyrata, Palmoplantar cutis laxa, Palmoplantar keratoderma, Parietal foramina, Partial duplication of the distal phalanx of the 2nd finger, Partial duplication of the distal phalanx of the 3rd finger, Partial duplication of thumb phalanx, Periorbital fullness, Plagiocephaly, Posterior fossa cyst, Preauricular skin furrow, Preaxial polydactyly, Prominent crus of helix, Prominent nasal bridge, Prominent scrotal raphe, Proptosis, Ptosis, Pyloric stenosis, Radial deviation of the 3rd finger, Radioulnar synostosis, Recurrent corneal erosions, Reduced number of teeth, Renal agenesis, Respiratory distress, Rocker bottom foot, Sagittal craniosynostosis, Seizures, Shallow orbits, Short clavicles, Short foot, Short hallux, Short metatarsal, Short middle phalanx of toe, Short nose, Short palm, Short stature, Shortening of all middle phalanges of the fingers, Skull asymmetry, Sleep apnea, Small hand, Small nail, Small thenar eminence, Somatic mutation, Steep acetabular roof, Stenosis of the external auditory canal, Stomach cancer, Strabismus, Subcutaneous nodule, Syndactyly, Synostosis of carpal bones, Telecanthus, Toe syndactyly, Tracheomalacia, Turricephaly, Ulnar bowing, Underdeveloped supraorbital ridges, Upper airway obstruction, Vaginal atresia, Variable expressivity, Ventricular septal defect, Ventriculomegaly, Visceral angiomatosis, Visual impairment, Wide anterior fontanel, Xerostomia
MAPK1	MAPK1	8.22888E-01	0.000111721	Serine/threonine kinase	BrainSpLMD|5594	SFARI||Autism, 5 - Hypothesized but untested;OMIM|176948;COSMIC||CLL, ovarian mixed germ cell tumour, cervical carcinoma;HPO|5594|Abnormality of earlobe, Absent fingernail, Absent toenail, Clinodactyly of the 5th finger, Deeply set eye, Global developmental delay, Highly arched eyebrow, Intellectual disability, Intrauterine growth retardation, Language impairment, Microcephaly, Neoplasm, Pes planus, Pointed chin, Premature birth, Short stature, Smooth philtrum, Thin upper lip vermilion, Truncus arteriosus, Underdeveloped nasal alae
FAM171B	FAM171B	8.18783E-01	1.10E-14	Integral membrane protein	BrainSpLMD|165215;Eurexp|euxassay_008581|dorsal root ganglion, glossopharyngeal IX, mantle layer, olfactory, trigeminal V, ventricular layer, vestibulocochlear VIII	
ARHGAP5	ARHGAP5	8.17764E-01	6.21E-06	GTPase activating protein	BrainSpLMD|394	OMIM|602680;COSMIC||colon cancer, glioma
DMD	DMD	8.16820E-01	0.002671295	Structural protein	BrainSpLMD|1756;Eurexp|euxassay_010997|incisor, lateral wall, mantle layer, molar, ventricular layer, vibrissa	SFARI||Autism, No category;OMIM|300377;HPO|1756|Abnormal urinary color, Adult onset, Arrhythmia, Calf muscle hypertrophy, Calf muscle pseudohypertrophy, Cardiomyopathy, Childhood onset, Cognitive impairment, Congestive heart failure, Delayed speech and language development, Difficulty climbing stairs, Difficulty walking, Dilated cardiomyopathy, Elevated hepatic transaminases, Elevated serum creatine phosphokinase, Exercise intolerance, Falls, Fatigue, Flexion contracture, Generalized hypotonia, Global developmental delay, Gowers sign, Hyperlordosis, Hyporeflexia, Hypoventilation, Intellectual disability, Intellectual disability, mild, Motor delay, Muscle cramps, Muscle weakness, Muscular dystrophy, Myalgia, Myoglobinuria, Progressive muscle weakness, Proximal muscle weakness, Respiratory failure, Respiratory insufficiency, Scoliosis, Skeletal muscle atrophy, Specific learning disability, Waddling gait, X-linked inheritance, X-linked recessive inheritance
STK17B	STK17B	8.15952E-01	0.000220415	Serine/threonine kinase	BrainSpLMD|9262	OMIM|604727
RP3.525N10.2	RP3.525N10.2	8.10675E-01	5.06E-06			
PHYHIPL	PHYHIPL	8.10479E-01	0.006982492	Unclassified;Integral membrane protein	BrainSpLMD|84457;Eurexp|euxassay_002109|brain, dorsal root ganglion, neural retina, olfactory, spinal cord, stroma, trigeminal V, vagus X, vestibulocochlear VIII	
TMEM98	TMEM98	8.09336E-01	3.78E-05	Integral membrane protein	BrainSpLMD|26022	OMIM|615949;HPO|26022|Abnormality of the choroid, Autosomal dominant inheritance, Glaucoma, High-grade hypermetropia, Microphthalmia, Strabismus
ATP10D	ATP10D	8.05424E-01	0.000254151	ATPase	BrainSpLMD|57205	
HSPA4L	HSPA4L	8.05337E-01	0.005616108	Heat shock protein	BrainSpLMD|22824;Eurexp|euxassay_006441|cervico-thoracic, diencephalon, dorsal root ganglion, epithelium, facial VII, glossopharyngeal IX, hindbrain, left, mantle layer, mesenchyme, midbrain, midgut, neural retina, olfactory, pituitary, posterior, right, skeletal muscle, spinal cord, thoracic, thymus primordium, trachea, trigeminal V, vagus X, ventricular layer, vertebral axis muscle system, vestibulocochlear VIII, vibrissa, vomeronasal organ	
ATP2B4	ATP2B4	8.04879E-01	7.14E-07	ATPase	BrainSpLMD|493;Eurexp|euxassay_013200|lobe, ventral grey horn	OMIM|108732
EMX2	EMX2	8.04775E-01	2.56E-06	Transcription factor	BrainSpLMD|2018;Eurexp|euxassay_019479|eyelid, lip, mantle layer, metanephros, olfactory, paramesonephric duct, phalanx, saccule, ventricular layer, vibrissa, vomeronasal organ;BrainSpMouseDev|13575	OMIM|600035;HPO|2018|Schizencephaly
MYO10	MYO10	8.01768E-01	1.60E-13	Motor protein	BrainSpLMD|4651;Eurexp|euxassay_009373|mantle layer, marginal layer, thymus primordium, trigeminal V, ventricular layer	OMIM|601481
LINC00674	LINC00674	8.01737E-01	0.003689534			
LINC00263	LINC00263	7.97275E-01	0.000560673			
AC120042.1	AC120042.1	7.96678E-01	6.22E-09			
C1orf198	C1orf198	7.96387E-01	0.001509466	Unclassified	BrainSpLMD|84886;Eurexp|euxassay_016413|dorsal root ganglion, neural retina, ventral grey horn, ventricular layer	
CTBP2	CTBP2	7.94067E-01	2.71E-07	Adapter molecule;Transcription regulatory protein	BrainSpLMD|1488;Eurexp|euxassay_012486|eyelid, incisor, lung, marginal layer, metanephros, midgut, molar, pancreas, submandibular gland primordium, ventricular layer, vibrissa;BrainSpMouseDev|12800	OMIM|602619
RFTN2	RFTN2	7.92521E-01	1.64E-07	Unclassified	BrainSpLMD|130132	
JADE1	JADE1	7.90335E-01	0.001124829	Unclassified	BrainSpLMD|79960	OMIM|610514
AGO3	AGO3	7.90146E-01	1.09E-07	Translation regulatory protein	BrainSpLMD|192669	OMIM|607355
STK39	STK39	7.84868E-01	0.007955684	Serine/threonine kinase	BrainSpLMD|27347	SFARI||Autism, 4 - Minimal evidence;OMIM|607648
TJP1	TJP1	7.82351E-01	0.000593938	Cell junction protein	BrainSpLMD|7082;Eurexp|euxassay_018809|brain, dorsal root ganglion, facial VII, floor plate, floorplate, glossopharyngeal IX, left lung, meninges, metanephros, right lung, spinal cord, trigeminal V	OMIM|601009
ABCD3	ABCD3	7.77504E-01	0.003145931	Integral membrane protein	BrainSpLMD|5825	OMIM|170995;HPO|5825|Autosomal recessive inheritance, Elevated hepatic transaminases, Hepatic failure, Hepatic fibrosis, Hepatomegaly, Infantile onset, Iron deficiency anemia, Jaundice, Progressive, Splenomegaly
ZC3HAV1	ZC3HAV1	7.73342E-01	0.009361987	-	BrainSpLMD|56829;Eurexp|euxassay_012472|lobe, thymus primordium	OMIM|607312
ANXA2	ANXA2	7.69690E-01	3.16E-07	Calcium binding protein	BrainSpLMD|302;Eurexp|euxassay_013682|basal plate, mantle layer, ventral grey horn;BrainSpMouseDev|12091	OMIM|151740
DUSP10	DUSP10	7.69227E-01	0.003922286	Enzyme: Phosphatase;Enzyme: Phosphohydrolase	BrainSpLMD|11221	OMIM|608867
LPIN2	LPIN2	7.68757E-01	0.007156738	Unclassified	BrainSpLMD|9663	OMIM|605519;HPO|9663|Abnormality of bone marrow cell morphology, Acne, Arthralgia, Autosomal recessive inheritance, Bone pain, Cachexia, Chronic recurrent multifocal osteomyelitis, Congenital hypoplastic anemia, Edema, Failure to thrive, Fever, Flexion contracture, Growth delay, Headache, Hepatomegaly, Hypochromic microcytic anemia, Increased bone mineral density, Inflammatory abnormality of the skin, Leukocytosis, Metaphyseal irregularity, Myalgia, Osteomyelitis, Papule, Pustule, Splenomegaly, Synovitis
STAT3	STAT3	7.62421E-01	0.006064723	Transcription factor	BrainSpLMD|6774;Eurexp|euxassay_004868|axial skeleton, choroid invagination, dorsal grey horn, dorsal root ganglion, facial VII, forelimb, glossopharyngeal IX, hindlimb, mantle layer, mesenchyme, metatarsus, phalanx, thymus primordium, trigeminal V, ventral grey horn, ventricular layer;BrainSpMouseDev|20610	OMIM|102582;COSMIC||T-cell large granular lymphocytic leukaemia, paediatric large granular lymphocytic leukaemia, IPEX-like syndrome;HPO|6774|Abnormal heart morphology, Abnormality of the hair, Arthrogryposis multiplex congenita, Atelectasis, Autoimmune hemolytic anemia, Autoimmune thrombocytopenia, Autoimmunity, Autosomal dominant inheritance, Bilateral ptosis, Celiac disease, Chronic otitis media, Cleft palate, Coarse facial features, Contractures of the joints of the lower limbs, Cough, Decreased antibody level in blood, Deeply set eye, Dehydration, Delayed eruption of teeth, Downturned corners of mouth, Dystrophic fingernails, Eczema, Eczematoid dermatitis, Eosinophilia, Failure to thrive, Frontal bossing, Generalized abnormality of skin, Generalized myoclonic seizures, Generalized tonic-clonic seizures, Gingivitis, Global developmental delay, Glycosuria, High palate, Hyperglycemia, Hypertelorism, Hypovolemia, Increased IgE level, Infantile onset, Intrauterine growth retardation, Joint hyperflexibility, Joint hypermobility, Ketonuria, Microalbuminuria, Motor delay, Neonatal insulin-dependent diabetes mellitus, Osteopenia, Papule, Paronychia, Persistence of primary teeth, Prominent forehead, Prominent metopic ridge, Pruritus, Recurrent Staphylococcus aureus infections, Recurrent fractures, Recurrent fungal infections, Recurrent respiratory infections, Recurrent sinopulmonary infections, Reduced pancreatic beta cells, Retinopathy, Scoliosis, Short stature, Skin rash, Skin ulcer, Weight loss, Wide nasal bridge, Wide nose
HSDL2	HSDL2	7.57437E-01	0.00099008	Unclassified	BrainSpLMD|84263	
ARHGEF40	ARHGEF40	7.54944E-01	0.00014768		BrainSpLMD|55701	OMIM|610018
DTNA	DTNA	7.48359E-01	0.005053421	Unclassified	BrainSpLMD|1837;Eurexp|euxassay_010455|dorsal root ganglion, facial VII, glossopharyngeal IX, olfactory, stomach, trigeminal V, ventral grey horn, ventricular layer, vestibular component, vestibulocochlear VIII	OMIM|601239;HPO|1837|Atrial fibrillation, Autosomal dominant inheritance, Congestive heart failure, Hypoplastic left heart, Left ventricular hypertrophy, Left ventricular noncompaction, Left ventricular noncompaction cardiomyopathy, Mitral regurgitation, Patent ductus arteriosus, Sudden cardiac death, Ventricular arrhythmia, Ventricular septal defect
SHISA2	SHISA2	7.47164E-01	1.50E-09	Integral membrane protein	BrainSpLMD|387914	OMIM|617324
NPHP3	NPHP3	7.39921E-01	0.006052116	Adapter molecule	BrainSpLMD|27031	OMIM|608002;HPO|27031|Abnormality of retinal pigmentation, Aortic valve stenosis, Asplenia, Atrial septal defect, Autosomal recessive inheritance, Bile duct proliferation, Biliary cirrhosis, Cholestasis, Cirrhosis, Dandy-Walker malformation, Enlarged kidney, Enuresis, Global developmental delay, Hepatic cysts, Hepatic fibrosis, Hepatomegaly, Hypertension, Intestinal malrotation, Nephronophthisis, Oligohydramnios, Pancreatic cysts, Pancreatic fibrosis, Patent ductus arteriosus, Polycystic kidney dysplasia, Polydipsia, Polysplenia, Polyuria, Potter facies, Premature ovarian insufficiency, Progressive visual loss, Pulmonary hypoplasia, Renal corticomedullary cysts, Renal dysplasia, Renal insufficiency, Retinal dystrophy, Short stature, Stage 5 chronic kidney disease, Tubular atrophy, Tubulointerstitial fibrosis, Visual impairment
JUN	JUN	7.39185E-01	2.59E-05	Transcription factor	BrainSpLMD|3725;Eurexp|euxassay_017995|mantle layer, metacarpus, metatarsus, olfactory, phalanx, ventral grey horn, ventricular layer;BrainSpMouseDev|16249	OMIM|165160;COSMIC||sarcoma
LPP	LPP	7.36157E-01	0.002663796	Unclassified	BrainSpLMD|4026	OMIM|600700;COSMIC||lipoma, leukaemia
SLC12A2	SLC12A2	7.31530E-01	0.0014467	Membrane transport protein	BrainSpLMD|6558;Eurexp|euxassay_008837|cortex, incisor, left lung, midgut, olfactory, pharyngo-tympanic tube, rectum, right lung, stomach, submandibular gland primordium;BrainSpMouseDev|20258	OMIM|600840
ZCCHC3	ZCCHC3	7.31134E-01	0.001189702	Unclassified	BrainSpLMD|85364;Eurexp|euxassay_012888|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, exoccipital bone, femur, humerus, mantle layer, orbito-sphenoid, pelvic girdle, rib, scapula, temporal bone, vault of skull, ventral grey horn	
DARS	DARS	7.24691E-01	0.004131808	ATPase	BrainSpLMD|1615	OMIM|603084;HPO|1615|Autosomal recessive inheritance, Babinski sign, CNS hypomyelination, Hyperreflexia, Hypoplasia of the corpus callosum, Infantile onset, Leukoencephalopathy, Motor delay, Muscular hypotonia of the trunk, Nystagmus, Progressive, Spasticity
STK17A	STK17A	7.22672E-01	0.007460242	Serine/threonine kinase	BrainSpLMD|9263	OMIM|604726
HTRA1	HTRA1	7.22506E-01	0.000844796	Serine protease	BrainSpLMD|5654;Eurexp|euxassay_005061|anterior abdominal wall, aorta, axial muscle, axial skeleton, choroid plexus, diaphragm, humerus, incisor, lung, mesenchyme, metatarsus, molar, nucleus pulposus, pancreas, pelvic girdle, pharyngo-tympanic tube, rest of mesenchyme, rest of mesencyme, roof plate, scapula, skeletal muscle, sternum, tongue, trachea, ventricular layer, vibrissa	OMIM|602194;HPO|5654|Abnormality of extrapyramidal motor function, Alopecia, Arteriosclerosis of small cerebral arteries, Ataxia, Autosomal recessive inheritance, Babinski sign, Dementia, Diffuse demyelination of the cerebral white matter, Diffuse white matter abnormalities, Dysarthria, Gait disturbance, Hyperreflexia, Leukoencephalopathy, Low back pain, Progressive encephalopathy, Pseudobulbar signs, Rigidity, Spasticity, Urinary incontinence
PHIP	PHIP	7.19748E-01	1.67E-07	Ligand	BrainSpLMD|55023	SFARI||Autism, 4 - Minimal evidence;OMIM|612870
RPS27L	RPS27L	7.19674E-01	0.000143889	Unclassified	BrainSpLMD|51065;Eurexp|euxassay_013950|epithelium, incisor, left lung, liver, metanephros, molar, olfactory, pancreas, primitive seminiferous tubules, rest of mesenchyme, right lung, skeletal muscle, submandibular gland primordium, thymus primordium, tongue, ventricular layer, vertebral axis muscle system, vibrissa, vomeronasal organ	OMIM|612055
PELI2	PELI2	7.18477E-01	0.000364504	Unclassified	BrainSpLMD|57161;Eurexp|euxassay_014344|Meckel's cartilage, axial skeleton, basioccipital bone, basisphenoid bone, clavicle, femur, fibula, humerus, hyoid bone, nasal septum, orbito-sphenoid, otic capsule, pelvic girdle, petrous part, phalanx, radius, rib, scapula, tibia, turbinate bones, vault of skull	OMIM|614798
SYNE1	SYNE1	7.16146E-01	0.005734379	Unclassified	BrainSpLMD|23345	SFARI||Autism, 4 - Minimal evidence;OMIM|608441;HPO|23345|Adult onset, Ataxia, Autosomal dominant inheritance, Autosomal recessive inheritance, Cerebellar atrophy, Childhood onset, Dysarthria, Dysmetria, Elevated serum creatine phosphokinase, Gait ataxia, Left ventricular septal hypertrophy, Limb ataxia, Muscular dystrophy, Neck muscle weakness, Nystagmus, Phenotypic variability, Proximal amyotrophy, Proximal muscle weakness, Slow progression
RHOQ	RHOQ	7.15632E-01	8.42E-06	GTPase		OMIM|605857
LRP6	LRP6	7.12970E-01	3.56E-05	Structural protein	BrainSpLMD|4040;Eurexp|euxassay_018221|lung, nasal septum, otic capsule, submandibular gland primordium, trachea, vibrissa;BrainSpMouseDev|16744	OMIM|603507;HPO|4040|Agenesis of permanent teeth, Autosomal dominant inheritance, Hypoplasia of the maxilla, Microdontia, Micrognathia, Oligodontia
HMGCR	HMGCR	6.97642E-01	1.17E-05	Enzyme: Reductase	BrainSpLMD|3156;Eurexp|euxassay_004330|brain, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, nucleus pulposus, spinal cord, thoracic, trigeminal V, vagus X	OMIM|142910
MYEOV2	MYEOV2	6.97566E-01	0.008716083			
MEIS1	MEIS1	6.97388E-01	0.009257914	Transcription factor	BrainSpLMD|4211;Eurexp|euxassay_010373|cornea, epithelium, hindgut, incisor, lung, mantle layer, marginal layer, metanephros, midgut, neural retina, olfactory, respiratory, sublingual gland primordium, submandibular gland primordium, trachea, ventricular layer, vibrissa;BrainSpMouseDev|17037	OMIM|601739
TMBIM6	TMBIM6	6.96526E-01	3.68E-05	Integral membrane protein	BrainSpLMD|7009	OMIM|600748
SDCBP	SDCBP	6.92956E-01	8.54E-05	Adapter molecule	BrainSpLMD|6386;Eurexp|euxassay_008333|naris, olfactory, respiratory	OMIM|602217
IGDCC4	IGDCC4	6.90241E-01	3.17E-05	Cell surface receptor	BrainSpLMD|57722;Eurexp|euxassay_007736|diaphragm, footplate, handplate, mantle layer, mesenchyme, oesophagus, rest of mesenchyme, skeletal muscle, tongue, ventricular layer, vertebral axis muscle system, visceral organ	OMIM|616810
SPRED1	SPRED1	6.87114E-01	0.000100904	Unclassified	BrainSpLMD|161742	OMIM|609291;HPO|161742|Attention deficit hyperactivity disorder, Autosomal dominant inheritance, Axillary freckling, Cafe-au-lait spot, Downslanted palpebral fissures, Epicanthus, Generalized hypotonia, High, narrow palate, Hypertelorism, Low posterior hairline, Low-set, posteriorly rotated ears, Macrocephaly, Micrognathia, Multiple lipomas, Neurofibromas, Ptosis, Short neck, Specific learning disability, Triangular face
REXO2	REXO2	6.83775E-01	3.35E-08	Ribonuclease	BrainSpLMD|25996	OMIM|607149
PRDM16	PRDM16	6.83387E-01	4.90E-08	Transcription factor	BrainSpLMD|63976	OMIM|605557;COSMIC||MDS, AML;HPO|63976|Abnormal morphology of the left ventricle, Absent speech, Agenesis of corpus callosum, Autism, Autosomal dominant inheritance, Brachycephaly, Brachydactyly, Camptodactyly of finger, Cerebral cortical atrophy, Clinodactyly of the 5th finger, Congestive heart failure, Constipation, Deeply set eye, Delayed cranial suture closure, Depressed nasal bridge, Depressed nasal ridge, Dilated cardiomyopathy, Dysphagia, EEG abnormality, Epicanthus, Failure to thrive, Feeding difficulties in infancy, Gait disturbance, Gastroesophageal reflux, Global developmental delay, High-grade hypermetropia, Horizontal eyebrow, Intellectual disability, Left ventricular noncompaction, Long philtrum, Low-set, posteriorly rotated ears, Microcephaly, Midface retrusion, Muscular hypotonia, Narrow mouth, Pointed chin, Poor speech, Seizures, Self-injurious behavior, Short foot, Stereotypy, Strabismus, Ventriculomegaly, Wide nasal bridge
SEMA6A	SEMA6A	6.82499E-01	2.52E-05	Integral membrane protein	BrainSpLMD|57556;Eurexp|euxassay_011666|axial skeleton, clavicle, cochlea, mandible, mantle layer, marginal layer, maxilla, meninges, mesenchyme, metanephros, neural retina, palatal shelf, skeletal muscle, submandibular gland primordium, thyroid, ventral grey horn, ventricular layer, vibrissa;BrainSpMouseDev|20121	OMIM|605885
HIGD1A	HIGD1A	6.82301E-01	0.002895001	Integral membrane protein		
VCAN	VCAN	6.81616E-01	7.86E-09	Extracellular matrix protein	BrainSpLMD|1462	OMIM|118661;HPO|1462|Autosomal dominant inheritance, Cataract, Chorioretinal atrophy, Glaucoma, Myopia, Optic atrophy, Optically empty vitreous, Peripheral traction retinal detachment, Retinal pigment epithelial atrophy, Visual field defect, Visual loss, Vitreoretinal degeneration
NADK2	NADK2	6.80989E-01	1.27E-06	Unclassified	BrainSpLMD|133686	OMIM|615787;HPO|133686|Autosomal recessive inheritance, Cerebral atrophy, Choreoathetosis, Cortical visual impairment, Death in infancy, Decreased plasma free carnitine, Dystonia, Encephalopathy, Failure to thrive, Global developmental delay, Hyperlysinemia, Leukodystrophy, Microcephaly, Muscular hypotonia, Neonatal hypotonia, Nystagmus, Seizures, Spasticity, Tetraplegia, Ventriculomegaly
SMAD5	SMAD5	6.79736E-01	0.002312375	Transcription regulatory protein	BrainSpLMD|4090;Eurexp|euxassay_019553|incisor, lung, mantle layer, metanephros, molar, saccule, spleen primordium, submandibular gland primordium, ventricular layer, vibrissa;BrainSpMouseDev|16899	OMIM|603110
TSPAN3	TSPAN3	6.79494E-01	0.00303261	Integral membrane protein	BrainSpLMD|10099;Eurexp|euxassay_011791|axial skeleton, basioccipital bone, basisphenoid bone, naris, nasal septum, orbito-sphenoid, otic capsule, petrous part, rib, turbinate bones	OMIM|613134
RDX	RDX	6.77338E-01	0.000491627	Cytoskeletal associated protein	BrainSpLMD|5962	OMIM|179410;HPO|5962|Autosomal recessive inheritance, Infantile onset, Profound sensorineural hearing impairment
IL6ST	IL6ST	6.73891E-01	1.85E-06	Cytokine receptor	BrainSpLMD|3572;BrainSpMouseDev|15968	OMIM|600694;COSMIC||hepatocellular carcinoma
ENO1	ENO1	6.72048E-01	0.003047412	Enzyme: Hydratase	BrainSpLMD|2023	OMIM|172430
TPI1P1	TPI1P1	6.71620E-01	5.01E-05			
NCKAP5	NCKAP5	6.68568E-01	3.77E-05	Unclassified	BrainSpLMD|344148;Eurexp|euxassay_016857|brain, cochlea, epithelium, left lung, otic capsule, retina, right lung, spinal cord	SFARI||Autism, 4 - Minimal evidence;OMIM|608789
FERMT2	FERMT2	6.67166E-01	0.000571003	Cytoskeletal protein	BrainSpLMD|10979;Eurexp|euxassay_012610|hindgut, metanephros, midgut, stomach, ventricular layer, wall	OMIM|607746
MSI2	MSI2	6.61869E-01	6.19E-10	RNA binding protein	BrainSpLMD|124540	OMIM|607897;COSMIC||CML
TPI1	TPI1	6.56096E-01	0.000376303	Enzyme: Isomerase	BrainSpLMD|7167	OMIM|190450;HPO|7167|Abnormality of immune system physiology, Autosomal recessive inheritance, Central nervous system degeneration, Cholecystitis, Cholelithiasis, Chronic hemolytic anemia, Congestive heart failure, Diaphragmatic paralysis, Dystonia, Generalized hypotonia, Global developmental delay, Hemolytic anemia, Hyporeflexia, Jaundice, Kyphosis, Muscular hypotonia, Myopathy, Normochromic anemia, Normocytic anemia, Peripheral neuropathy, Progressive muscle weakness, Respiratory insufficiency due to muscle weakness, Skeletal muscle atrophy, Spasticity, Splenomegaly, Tremor, Unsteady gait
GSTP1	GSTP1	6.53610E-01	0.000122953	Enzyme: Glutathione transferase	BrainSpLMD|2950;Eurexp|euxassay_006221|lobe	OMIM|134660
SEMA5B	SEMA5B	6.46428E-01	0.000234153	Integral membrane protein	BrainSpLMD|54437;BrainSpMouseDev|20120	OMIM|609298
CTDSP2	CTDSP2	6.44043E-01	0.000846397	Enzyme: Phosphatase	BrainSpLMD|10106;Eurexp|euxassay_004324|alimentary system, cardiovascular system, gland, integumental system, limb, renal/urinary system, reproductive system, respiratory system, skeleton, tail	OMIM|608711
